Temperature [K],Voltage [V],Resistance [Ohm],Current Source [A],Electric Field [V/cm],Restivity [Ohm cm],Current Density [A/cm2]
184.168569400941,18.918256900000003,1973.8657201313097,0.00958436873747495,796.2229335016837,3993.42277637677,0.1993835809751394
184.20030222127602,18.86418205,1960.0313253785978,0.00962442885771543,793.947055976431,3965.4337462520707,0.2002169514814943
184.23223016574983,18.91059514,1956.7092665875944,0.009664488977955911,795.900468855219,3958.712729161013,0.2010503219878492
184.26405293466613,18.94308159,1951.9795714692818,0.009704549098196392,797.2677436868686,3949.1438552410937,0.2018836924942041
184.29580696079202,18.864890260000003,1935.9309169943406,0.009744609218436874,793.9768627946129,3916.6750496598465,0.20271706300055906
184.32782143784908,18.781138600000002,1919.4454048396844,0.009784669338677355,790.4519612794613,3883.32241627288,0.20355043350691396
184.35941471272434,18.702915340000004,1903.6570338355225,0.009824729458917835,787.1597365319867,3851.3802027135343,0.20438380401326886
184.39138062200954,18.627958039999996,1888.327965895586,0.009864789579158316,784.0049680134679,3820.3672272980143,0.2052171745196238
184.42307934938125,18.54648155,1872.4647130310043,0.009904849699398798,780.5758228114478,3788.2735166414304,0.20605054502597872
184.45485308522743,18.473962680000003,1857.629985092222,0.009944909819639278,777.523681818182,3758.260664283801,0.20688391553233365
184.48639620783666,18.40536649,1843.3071507295533,0.009984969939879759,774.6366367845118,3729.2834484667355,0.20771728603868855
184.51824931077994,18.324574589999997,1827.8822587171587,0.01002503006012024,771.2363042929292,3698.076606756474,0.20855065654504346
184.55009919094357,18.26316177,1814.5055277930423,0.010065090180360722,768.6515896464647,3671.013498359072,0.2093840270513984
184.58207620563832,18.22000324,1803.041290629394,0.010105150300601202,766.8351531986532,3647.8196481715054,0.21021739755775332
184.6129684705204,18.14004775,1788.040562740249,0.010145210420841683,763.4700231481481,3617.4709533217074,0.21105076806410822
184.64454442981307,18.079590379999996,1775.0721796810592,0.010185270541082163,760.9255210437709,3591.2339931510323,0.21188413857046312
184.67567551178303,18.03334804,1763.595587985356,0.010225330661322645,758.9792946127947,3568.015147914818,0.21271750907681808
184.70684765213898,18.026419869999998,1756.0383480359906,0.010265390781563126,758.6877049663299,3552.7257319061478,0.21355087958317298
184.73788340610125,17.97599851,1744.3194559156975,0.010305450901803606,756.5655938552188,3529.0166770146284,0.2143842500895279
184.7691690329966,17.83205964,1723.651891337573,0.010345511022044089,750.5075606060607,3487.203132011664,0.21521762059588284
184.79974884719627,17.75075857,1709.1750012407376,0.01038557114228457,747.0857984006733,3457.9142386213075,0.21605099110223774
184.83070121348769,17.705118159999998,1698.2298447136795,0.01042563126252505,745.1649057239057,3435.7705654623983,0.21688436160859267
184.8611569653887,17.64156012,1685.6564439738206,0.01046569138276553,742.4899040404041,3410.332713039628,0.21771773211494758
184.89152828710496,17.571843230000002,1672.5926960077218,0.010505751503006013,739.5556914983166,3383.9028155341407,0.21855110262130253
184.92253074262325,17.512653249999996,1660.6264055955878,0.010545811623246493,737.0645307239056,3359.6932372466295,0.21938447312765744
184.9535169096197,17.434602329999997,1646.9689745416338,0.010585871743486974,733.7795593434342,3332.062230901361,0.22021784363401234
184.98458320265982,17.350035319999996,1632.8012961598085,0.010625931863727454,730.2203417508416,3303.3989186196127,0.22105121414036724
185.01522061286812,17.287312340000003,1620.7880491551634,0.010665991983967936,727.5804856902358,3279.094340188919,0.2218845846467222
185.0460348352991,17.223539390000003,1608.7666324012791,0.010706052104208417,724.896438973064,3254.7732331451803,0.2227179551530771
185.0765716715356,17.16172804,1597.017384664445,0.010746112224448897,722.2949511784511,3231.002764344271,0.223551325659432
185.10696928901547,17.10099168,1585.4550746558164,0.010786172344689378,719.738707070707,3207.610498261999,0.22438469616578693
185.13691198375327,17.03831045,1573.7986880656167,0.01082623246492986,717.1006081649832,3184.0279013179374,0.22521806667214186
185.16635011793133,16.97762537,1562.4119484110004,0.01086629258517034,714.5465223063973,3160.9908400722557,0.2260514371784968
185.19614773747801,16.91678465,1551.094587433185,0.010906352705410821,711.985885942761,3138.0941421680645,0.2268848076848517
185.22537837270914,16.82850454,1537.3533602318457,0.010946412825651302,708.2703930976431,3110.2936038023913,0.2277181781912066
185.2549868356058,16.77522506,1526.8981357909618,0.010986472945891784,706.0279907407407,3089.141135836344,0.22855154869756156
185.284166432895,16.71927715,1516.2768795708657,0.011026533066132264,703.6732807239057,3067.6527609836494,0.22938491920391646
185.3135881691272,16.666649330000002,1506.032529552373,0.011066593186372745,701.4583051346802,3046.9269232147553,0.23021828971027136
185.34252365358628,16.62036369,1496.4331046602267,0.011106653306613225,699.5102563131313,3027.5058645209215,0.23105166021662626
185.37116104920193,16.63611641,1492.4682974195507,0.011146713426853708,700.1732495791246,3019.4844720941837,0.23188503072298122
185.4005259329742,16.56875721,1481.1024054655873,0.011186773547094188,697.3382664141415,2996.4895888354704,0.23271840122933612
185.42989803140554,16.49164541,1468.9489395379308,0.011226833667334669,694.0928202861953,2971.9013267503506,0.23355177173569105
185.45903715851358,16.420212229999997,1457.385907738635,0.01126689378757515,691.0863733164982,2948.5076003786276,0.23438514224204596
185.48799561118489,16.39300624,1449.8163142478868,0.011306953907815631,689.94134006734,2933.1931913255858,0.2352185127484009
185.51677581152626,16.35543371,1441.3865770818911,0.011347014028056112,688.3600046296297,2916.138584188826,0.23605188325475582
185.54598346768063,16.287393099999996,1430.3404797303835,0.011387074148296593,685.4963425925924,2893.7906927878594,0.23688525376111072
185.5742510415151,16.231691790000003,1420.4516555556338,0.011427134268537073,683.1520113636365,2873.7841364713518,0.23771862426746562
185.6023873358077,16.17983036,1410.9667815376442,0.011467194388777555,680.9692912457913,2854.594831166438,0.23855199477382058
185.63068479753656,16.136970410000004,1402.330190694378,0.011507254509018036,679.1654212962965,2837.1217283955707,0.23938536528017548
185.6591539210396,16.08656736,1393.1002901090053,0.011547314629258516,677.0440808080808,2818.4482721186823,0.24021873578653039
185.68642200210888,16.03494408,1383.8289022880958,0.011587374749498999,674.8713838383838,2799.690881018046,0.24105210629288534
185.71489509543778,15.976300099999998,1374.017595366497,0.011627434869739479,672.4032028619528,2779.8411535887003,0.24188547679924025
185.74299696412183,15.934202489999999,1365.691821910726,0.01166749498997996,670.6314179292929,2762.996880439756,0.24271884730559515
185.77106971408597,15.891174019999998,1357.343516250233,0.01170755511022044,668.8204553872052,2746.1070213025546,0.24355221781195008
185.79861975075178,15.866181310000002,1350.5874169984613,0.011747615230460922,667.7685736531987,2732.438431612628,0.244385588318305
185.82601785766275,15.80053199,1340.4281607619791,0.011787675350701403,665.0055551346801,2711.8847511712265,0.2452189588246599
185.85359818505646,15.713175080000003,1328.5024101700433,0.011827735470941883,661.3289175084176,2687.7571909458743,0.24605232933101484
185.88138650739643,15.751264430000003,1327.2274795247579,0.011867795591182364,662.9320046296298,2685.1778173718485,0.24688569983736974
185.9082350039942,15.705946699999998,1318.9567526363087,0.011907855711422846,661.0246927609427,2668.444911583643,0.2477190703437247
185.9358551849607,15.659634649999997,1310.658266314548,0.011947915831663327,659.0755324074073,2651.6558443493404,0.2485524408500796
185.96319834419873,15.623723859999998,1303.2828830056835,0.011987975951903807,657.5641355218854,2636.734351266128,0.2493858113564345
185.99058259056787,15.658406869999999,1301.8257324870585,0.012028036072144288,659.0238581649832,2633.7863198927994,0.2502191818627894
186.0183340503794,15.637473239999997,1295.7696881690072,0.01206809619238477,658.142813131313,2621.5340450456306,0.25105255236914437
186.04537006141575,15.583836520000002,1287.0528028904482,0.01210815631262525,655.8853754208756,2603.898494736694,0.25188592287549927
186.07224906651047,15.54518195,1279.6266872513181,0.012148216432865731,654.2584995791245,2588.874362633454,0.25271929338185417
186.09970134463933,15.55907745,1276.5609134488118,0.012188276553106211,654.8433270202021,2582.6718480422724,0.2535526638882091
186.12707481772367,15.625897450000002,1277.8432478113518,0.012228336673346694,657.6556165824917,2585.266200433152,0.25438603439456403
186.1541998116276,15.371883390000002,1252.9659456429592,0.012268396793587174,646.9647891414143,2534.9357326202467,0.25521940490091893
186.18096167850004,15.34793532,1246.9422793979734,0.012308456913827655,645.9568737373737,2522.7489634116405,0.25605277540727384
186.2070733887539,15.315309630000002,1240.2549705156357,0.012348517034068135,644.5837386363637,2509.2195468302443,0.2568861459136288
186.23359939249877,15.267898059999998,1232.4174011129262,0.012388577154308618,642.5883021885521,2493.3629828071707,0.2577195164199837
186.26042220584125,15.263515310000003,1228.0924266135003,0.012428637274549098,642.4038430134681,2484.6129186578687,0.2585528869263386
186.2870566716761,15.24045897,1222.2976055516983,0.012468697394789579,641.4334583333333,2472.889137157834,0.25938625743269356
186.31367228563877,15.20644622,1215.6640019385218,0.012508757515030059,640.0019452861953,2459.468374292287,0.26021962793904846
186.34012302299504,15.157530220000002,1207.8851299422217,0.012548817635270541,637.9431910774412,2443.7305638182916,0.26105299844540336
186.36574367763328,15.065500529999998,1196.7310210320206,0.012588877755511022,634.0698876262626,2421.164149032375,0.2618863689517583
186.39107444065112,15.04115363,1191.007017215607,0.012628937875751502,633.0451864478115,2409.5836413112047,0.2627197394581132
186.41730188462395,15.06752552,1189.3225908447398,0.012668997995991983,634.1551144781145,2406.1757972182927,0.2635531099644681
186.44392779645253,15.01831479,1181.701637733332,0.012709058116232465,632.0839558080808,2390.757480043824,0.2643864804708231
186.46991156577073,15.05288128,1180.6997943541226,0.012749118236472946,633.5387744107744,2388.730602466442,0.265219850977178
186.49593649707953,14.91152069,1165.9482942602401,0.012789178356713426,627.5892546296296,2358.886132369097,0.2660532214835329
186.5216558910867,14.785563309999997,1152.489552404874,0.012829238476953907,622.288018097643,2331.6571037080093,0.2668865919898878
186.5468504274782,14.66789646,1139.758810413935,0.012869298597194389,617.3357095959595,2305.900926624489,0.26771996249624275
186.57196894929416,14.608078359999999,1131.588228334759,0.01290935871743487,614.8181127946127,2289.370628621711,0.26855333300259765
186.59687035676328,14.56777738,1124.975380178156,0.01294941883767535,613.1219436026936,2275.991857119695,0.26938670350895255
186.6213777432561,14.54525424,1119.7719544505728,0.012989478957915832,612.174,2265.4645559949086,0.2702200740153075
186.64659124201432,14.519493269999998,1114.3520260314929,0.013029539078156313,611.089784090909,2254.4992378507523,0.2710534445216624
186.67080546632388,14.50249163,1109.6355297398084,0.013069599198396793,610.3742268518519,2244.957067112483,0.2718868150280173
186.6962081811147,14.474710679999998,1104.1256167063095,0.013109659318637274,609.2049949494949,2233.809696762303,0.2727201855343722
186.7211621185277,14.446170749999999,1098.5915568121723,0.013149719438877756,608.0038194444444,2222.6134737357374,0.2735535560407272
186.74617540061675,14.42167868,1093.398006794597,0.013189779559118237,606.9730084175084,2212.1061526353656,0.2743869265470821
186.77112829951596,14.403432129999999,1088.707987329002,0.013229839679358717,606.2050559764309,2202.617548438768,0.275220297053437
186.79630217461252,14.040944790000001,1058.1048087811553,0.013269899799599198,590.9488547979798,2140.702784432245,0.2760536675597919
186.82126702258506,14.028175299999997,1053.9607470259737,0.01330995991983968,590.4114183501682,2132.3187335664375,0.27688703806614684
186.84427077233408,13.96355892,1045.957899544558,0.01335002004008016,587.6918737373737,2116.1277875044993,0.27772040857250174
186.86907303663122,13.93231893,1040.4955581435722,0.01339008016032064,586.3770593434343,2105.076661614542,0.2785537790788567
186.89329862299343,13.8857493,1033.924367871148,0.013430140280561121,584.4170580808081,2091.782170183758,0.2793871495852116
186.91718484443382,13.894986249999999,1031.5352286201412,0.013470200400801604,584.8058186026935,2086.9485875324153,0.2802205200915665
186.94124792611242,13.86423169,1026.2001734464418,0.013510260521042084,583.5114347643098,2076.154980537477,0.28105389059792146
186.9655476474385,13.81881057,1019.8142860102846,0.013550320641282565,581.5997714646464,2063.235384196733,0.28188726110427637
186.98952380969973,13.80261191,1015.6162768505958,0.013590380761523045,580.9180096801347,2054.7421897393997,0.28272063161063127
187.01318133370532,13.764715760000001,1009.8511030861902,0.013630440881763527,579.323053872054,2043.0783891141905,0.2835540021169862
187.03741457246718,13.74761709,1005.641057923531,0.013670501002004008,578.6034128787879,2034.5608440397364,0.28438737262334113
187.06136320021372,13.727637640000001,1001.2455010121947,0.013710561122244488,577.762526936027,2025.6679812144866,0.28522074312969603
187.08484735598202,13.712093379999999,997.1981002308513,0.013750621242484969,577.1083072390572,2017.4794898188984,0.28605411363605093
187.1087533934845,13.60316804,986.4028964346695,0.013790681362725451,572.5239074074074,1995.639193249771,0.2868874841424059
187.13292214901898,13.56060994,980.4687591552031,0.013830741482965932,570.7327415824916,1983.6335544019619,0.2877208546487608
187.15608698568423,13.53300944,975.6472500386476,0.013870801603206412,569.5711043771045,1973.8789271615235,0.2885542251551157
187.17956672660384,13.52264163,972.0923044765412,0.013910861723446893,569.1347487373738,1966.6867456307805,0.2893875956614706
187.20310864639927,13.516014430000002,968.8259013590443,0.013950921843687375,568.8558261784513,1960.078328212511,0.29022096616782556
187.2263686379467,13.48987127,964.1833078464514,0.013990981963927855,567.7555248316498,1950.685673744904,0.29105433667418046
187.2501102934907,13.485513130000001,961.1198547552023,0.014031042084168336,567.5721014309764,1944.4878542964045,0.29188770718053536
187.27379674454275,13.39710092,952.100320599076,0.014071102204408817,563.8510488215488,1926.240000471279,0.29272107768689026
187.29791799196497,13.372730780000001,947.6703954174342,0.014111162324649299,562.8253695286196,1917.2776055436057,0.2935544481932452
187.32142386880543,13.35490681,943.7281381173298,0.01415122244488978,562.0752024410774,1909.3018349873757,0.2943878186996001
187.34415782153815,13.30340124,937.4347370609127,0.01419128256513026,559.9074595959596,1896.569352294532,0.295221189205955
187.3675192707872,13.22741426,929.4565208943537,0.014231342685370742,556.7093543771043,1880.4282390316323,0.29605455971231
187.3910470827137,13.18534118,923.8994484001106,0.014271402805611223,554.9386018518519,1869.1854581057798,0.2968879302186649
187.41376410670804,13.163253520000001,919.7699486208626,0.014311462925851703,554.0089865319866,1860.8308682746156,0.29772130072501984
187.43677254959363,13.114866610000002,913.8309967436581,0.014351523046092184,551.9725004208755,1848.8154887823084,0.29855467123137475
187.45937396433624,13.12533664,912.0147858857605,0.014391583166332666,552.4131582491583,1845.1410251485063,0.29938804173772965
187.48238676165266,13.093445489999999,907.2733596583437,0.014431643286573146,551.070938131313,1835.5484174569265,0.3002214122440846
187.50502642769524,13.08774631,904.3680582783346,0.014471703406813627,550.8310736531987,1829.6705623501493,0.3010547827504395
187.52777261073558,13.04179422,898.7049847998377,0.014511763527054107,548.8970631313131,1818.213325729301,0.3018881532567944
187.550627755161,12.96963237,891.2719590586336,0.01455182364729459,545.8599482323232,1803.1752134658464,0.30272152376314937
187.57319587334987,12.93569229,886.4991317145859,0.01459188376753507,544.4314936868687,1793.519076663306,0.30355489426950427
187.59595120241016,12.90613371,882.0518865427442,0.01463194388777555,543.1874457070708,1784.5216408295337,0.3043882647758592
187.61870086508495,12.88070462,877.9103804062923,0.014672004008016031,542.1171978114478,1776.1427603590266,0.3052216352822141
187.64221086078058,12.852738159999998,873.6189597837989,0.014712064128256513,540.9401582491581,1767.4605806737043,0.30605500578856903
187.66458976793126,12.82250618,869.1972738303373,0.014752124248496994,539.6677685185185,1758.5148549252658,0.30688837629492394
187.687377242919,12.783770780000001,864.2246784739816,0.014792184368737474,538.0374907407407,1748.4545578385646,0.30772174680127884
187.71030499973338,12.749403509999999,859.5734461816791,0.014832244488977955,536.5910568181818,1739.044425839786,0.30855511730763374
187.73309416047613,12.75365176,857.5437428907143,0.014872304609218437,536.7698552188552,1734.9380353853803,0.3093884878139887
187.75514044302258,12.81447153,859.3185428656668,0.014912364729458918,539.3296098484849,1738.528718668039,0.3102218583203436
187.7779159223357,12.64110722,845.4218862202899,0.014952424849699398,532.0331321548822,1710.4137235104943,0.3110552288266985
187.80002140988913,12.591659250000001,839.8647239097745,0.014992484969939879,529.9519886363637,1699.1707608730164,0.3118885993330534
187.82185018354863,12.596650010000001,837.9585715148429,0.015032545090180361,530.1620374579126,1695.3143321851223,0.31272196983940836
187.84416060501664,12.59941477,835.9148663489881,0.015072605210420842,530.2783994107743,1691.179613863462,0.31355534034576327
187.86563448679448,12.56814686,831.6300655782487,0.015112665330661322,528.96240993266,1682.510827118957,0.31438871085211817
187.8873188246974,12.5074541,825.4260357667623,0.015152725450901803,526.4080008417509,1669.9591556947923,0.3152220813584731
187.90885440249548,12.46863763,820.6946363860602,0.015192785571142285,524.7743110269361,1660.386833799576,0.31605545186482803
187.93003533844632,12.436135929999999,816.402672353934,0.015232845691382765,523.4063943602694,1651.7035547160613,0.31688882237118293
187.95153625083208,12.42356578,813.4382502735798,0.015272905811623246,522.8773476430977,1645.7060896738626,0.3177221928775379
187.9725028768338,12.40629803,810.1825658858527,0.015312965931863726,522.1505904882155,1639.1193578338778,0.3185555633838928
187.99332575939118,12.387706249999999,806.857632362462,0.015353026052104209,521.3681081649831,1632.3925247333143,0.31938893389024775
188.0146563043415,12.3458267,802.0371328902573,0.01539308617234469,519.6055008417509,1622.6399401529743,0.32022230439660265
188.03539784110177,12.321140690000002,798.3557245174093,0.01543314629258517,518.5665273569024,1615.1919056208694,0.32105567490295756
188.05639418389086,12.297263269999998,794.7456359017397,0.015473206412825652,517.5615854377104,1607.888161523427,0.3218890454093125
188.07728865397974,12.28216367,791.720018722097,0.015513266533066132,516.9260803872054,1601.7668897294277,0.3227224159156674
188.09827911845898,12.25725349,788.0792169560798,0.015553326653306613,515.8776721380472,1594.4010083787355,0.3235557864220223
188.11877693483015,12.270284760000001,786.890297675136,0.015593386773547093,516.4261262626263,1591.9956485371965,0.3243891569283772
188.13917805358415,12.375525370000002,791.6056806971847,0.015633446893787577,520.8554448653199,1601.5355669660635,0.3252225274347322
188.1604565396096,12.36408207,788.8523008241829,0.015673507014028056,520.3738244949495,1595.9650715748514,0.3260558979410871
188.18175545350203,12.50877975,796.0496584330965,0.01571356713426854,526.4637941919192,1610.5263922928848,0.32688926844744204
188.2033040088208,12.646997319999999,802.7990706953005,0.015753627254509017,532.281031986532,1624.1814532122519,0.3277226389537969
188.2249252347889,12.57418144,796.1523576883791,0.0157936873747495,529.2163905723905,1610.7341681010262,0.32855600946015184
188.2470224989026,12.55376021,792.8483269025345,0.01583374749498998,528.3569111952862,1604.0496243352204,0.3293893799665067
188.26814032414043,12.565897860000002,791.6120797598294,0.01587380761523046,528.8677550505051,1601.548513217803,0.33022275047286165
188.2897655092263,12.55965392,789.2269892381584,0.015913867735470943,528.604962962963,1596.7231217457186,0.3310561209792166
188.31109863778076,12.571930760000003,788.0147681311796,0.01595392785571142,529.1216649831651,1594.2706188579887,0.33188949148557145
188.3322516954144,11.93668629,746.323325236186,0.015993987975951904,502.3857866161617,1509.922653371358,0.3327228619919264
188.3515815779893,11.58266394,722.3792688229831,0.016034048096192386,487.48585606060607,1461.4802799798317,0.33355623249828137
188.3698200897253,11.51511462,716.3765768497117,0.016074108216432865,484.64287121212124,1449.3359448302037,0.33438960300463627
188.38854006625098,11.495109079999999,713.3541638533659,0.016114168336673347,483.80088720538714,1443.2211555737078,0.3352229735109912
188.40657230136065,11.50447303,712.1648093986325,0.016154228456913826,484.19499284511784,1440.8149153111221,0.3360563440173461
188.4263904903755,12.697648560000001,784.0819002023278,0.016194288577154308,534.4128181818182,1586.3138443908206,0.33688971452370103
188.44821594026268,12.827672189999998,790.1562562875417,0.01623434869739479,539.8851931818181,1598.6031666558138,0.33772308503005594
188.47138463645214,12.7687722,784.5920760060733,0.01627440881763527,537.4062373737374,1587.3460056233985,0.33855645553641084
188.49458919044986,12.65934517,775.9581521289977,0.01631446893787575,532.8007226430976,1569.8782985202406,0.3393898260427658
188.5163588113657,11.668384730000001,713.4650400837652,0.016354529058116234,491.0936334175085,1443.445474613914,0.3402231965491207
188.53615436985183,11.28801285,688.5206288000098,0.016394589178356712,475.0847159090909,1392.9792351185383,0.3410565670554756
188.55379651693883,11.39133921,693.1294366574847,0.016434649298597195,479.4334684343434,1402.3035362005592,0.34188993756183056
188.57190443103983,11.36885836,690.0794466821071,0.016474709418837673,478.48730471380475,1396.132954630004,0.3427233080681854
188.59036605670286,11.364285249999998,688.1286004693678,0.016514769539078156,478.2948337542087,1392.1861037273786,0.34355667857454036
188.60866609197927,11.35372981,685.8258311108044,0.016554829659318638,477.8505812289563,1387.5272601639888,0.3443900490808953
188.62754891139545,11.343262800000002,683.5395082871929,0.016594889779559117,477.41005050505055,1382.9016903773302,0.34522341958725017
188.6463118490275,11.34281289,681.8663691999845,0.0166349498997996,477.3911148989899,1379.5166821314504,0.3460567900936051
188.66499630959905,11.325836449999999,679.2101735704249,0.01667501002004008,476.6766182659932,1374.1428048623875,0.3468901605999601
188.68395887438555,11.25076959,673.0913777554247,0.01671507014028056,473.5172386363637,1361.763574440373,0.34772353110631493
188.702590645719,11.224312860000001,669.9030497212591,0.016755130260521042,472.40373989898995,1355.3131144823624,0.3485569016126699
188.72130559219127,11.20552384,667.1864733867887,0.016795190380761525,471.6129562289562,1349.8170781019753,0.34939027211902485
188.7402101004676,11.183173929999999,664.2713115159407,0.016835250501002003,470.6723034511784,1343.9192737614171,0.3502236426253797
188.7591195516589,11.1510507,660.7908411453571,0.016875310621242486,469.3203156565657,1336.8777665764865,0.35105701313173465
188.7776460423635,11.1625146,659.9036326543669,0.016915370741482964,469.80280303030304,1335.0828123609183,0.35189038363808955
188.79590156709608,11.162106760000002,658.3204432273225,0.016955430861723447,469.78563804713815,1331.8797856034257,0.35272375414444446
188.81409689573582,11.1394726,655.4369398225392,0.01699549098196393,468.8330218855219,1326.0460310298595,0.3535571246507994
188.8330208614695,11.13473344,653.617448193922,0.017035551102204408,468.6335622895623,1322.3649299108515,0.3543904951571543
188.8515123213703,11.08521609,649.1841460661234,0.01707561122244489,466.5494987373737,1313.3957029208145,0.3552238656635092
188.8697302595847,11.05142004,645.6901291647542,0.017115671342685372,465.1271060606061,1306.3267890972113,0.3560572361698642
188.88775525216172,11.056571289999999,644.4826508210183,0.01715573146292585,465.3439095117845,1303.883881522153,0.3568906066762191
188.9061262178068,11.062307149999999,643.3147957451023,0.017195791583166333,465.5853177609427,1301.521137688008,0.357723977182574
188.9242028894833,10.96424727,636.1302857945119,0.017235851703406812,461.4582184343434,1286.985809686119,0.3585573476889289
188.9424040446176,10.92917491,632.6250690305174,0.017275911823647294,459.98210900673405,1279.8942368811856,0.35939071819528384
188.96049562502498,10.91930516,630.5915252914415,0.017315971943887776,459.5667154882155,1275.780076631296,0.3602240887016388
188.97883678770086,10.87834753,626.7761830472505,0.017356032064128255,457.84290951178446,1268.0610740354095,0.36105745920799365
188.9968601807134,10.84326102,623.3159094054016,0.017396092184368737,456.36620454545454,1261.0604278248172,0.3618908297143486
189.01447211501045,10.81440174,620.2286806786626,0.01743615230460922,455.1515883838384,1254.8145067434054,0.36272420022070356
189.03218006917115,10.79447568,617.6667699833613,0.0174762124248497,454.31294949494946,1249.6313818644855,0.3635575707270584
189.04995543713719,10.77768397,615.2955169118437,0.01751627254509018,453.6062276936027,1244.8339856040543,0.36439094123341337
189.06775398780127,10.768917120000001,613.3921773575129,0.01755633266533066,453.2372525252526,1240.9832477094128,0.3652243117397682
189.08537788860147,10.75018521,610.9311914664146,0.017596392785571142,452.4488724747475,1236.0043086612186,0.3660576822461232
189.10343604317876,10.73653244,608.7693765486177,0.017636452905811624,451.87426094276094,1231.6306368136386,0.36689105275247813
189.1216449911899,10.72919353,606.9745494593326,0.017676513026052103,451.56538425925925,1227.9994357117055,0.367724423258833
189.13962453352082,10.71351238,604.7169670756523,0.017716573146292585,450.9054031986532,1223.4320120928708,0.36855779376518794
189.15721349279045,10.693646609999998,602.2339060273841,0.017756633266533067,450.0693017676767,1218.408411731328,0.3693911642715429
189.17504951744155,10.67382025,599.7642381102522,0.017796693386773546,449.23485900673404,1213.411907658242,0.37022453477789774
189.1930438846707,10.654057830000001,597.3092483343707,0.01783675350701403,448.40310732323235,1208.4450996394446,0.3710579052842527
189.21074656858758,10.665389290000002,596.6046026088138,0.017876813627254507,448.8800206228957,1207.0194969446834,0.3718912757906076
189.22841519866338,10.641580860000001,593.9418343832351,0.01791687374749499,447.8779823232324,1201.6323223401564,0.3727246462969625
189.24601851811863,10.5850049,589.4661626514562,0.01795693386773547,445.4968392255892,1192.5773753642889,0.37355801680331746
189.26353313247122,10.57004964,587.3230633439119,0.01799699398797595,444.8674090909091,1188.241567968933,0.37439138730967236
189.28124515760948,10.55365173,585.1095010682752,0.018037054108216433,444.1772613636364,1183.7632035501679,0.3752247578160273
189.29906360849512,10.5375901,582.92435212982,0.018077114228456915,443.5012668350168,1179.3423235219045,0.3760581283223822
189.31662170484535,10.53329206,581.3981726547404,0.018117174348697394,443.32037289562294,1176.2546363431554,0.3768914988287371
189.33414557959026,10.537194840000002,580.3303833536046,0.018157234468937876,443.4846313131314,1174.0943403959502,0.3777248693350921
189.3514976026996,10.50965158,577.5392341150493,0.018197294589178358,442.3254031986532,1168.4474319827618,0.378558239841447
189.36922909331795,10.49037706,575.2137427355161,0.018237354709418837,441.51418602693604,1163.7426184047247,0.3793916103478019
189.38671587357913,10.47547438,573.1376388635184,0.01827741482965932,440.88696885521887,1159.5423527007295,0.38022498085415685
189.40430637402108,10.46953564,571.5599813093928,0.018317474949899798,440.6370218855219,1156.3505177416885,0.3810583513605117
189.42186020722528,10.434462580000002,568.4021596653425,0.01835753507014028,439.16088299663306,1149.961776730346,0.38189172186686665
189.43921614155104,10.41477624,566.0944342033026,0.018397595190380762,438.33233333333334,1145.2929062353855,0.3827250923732216
189.45653013509127,10.396757479999998,563.8871811434079,0.01843765531062124,437.57396801346795,1140.8273062947653,0.38355846287957646
189.473216923056,10.37901184,561.7042798843432,0.018477715430861723,436.82709764309766,1136.410973654898,0.3843918333859314
189.49054067709085,10.35776894,559.3419636940945,0.018517775551102206,435.9330361952862,1131.631658029256,0.38522520389228637
189.50828322403382,10.34060736,557.2097707475735,0.018557835671342685,435.21074747474745,1127.3179158180076,0.3860585743986412
189.52579143675814,10.335808640000002,555.7515084409532,0.018597895791583167,435.0087811447812,1124.3676351328545,0.3868919449049962
189.54338763853724,10.346332310000001,555.1216216493161,0.018637955911823646,435.4516965488216,1123.0932808368111,0.387725315411351
189.5601511953377,10.334309370000001,553.2873166111073,0.018678016032064128,434.9456805555556,1119.3822099956196,0.388558685917706
189.5770289458056,10.30376526,550.4713826442777,0.01871807615230461,433.66015404040405,1113.685158405321,0.38939205642406094
189.59425245885387,10.273969680000002,547.7073804521433,0.01875813627254509,432.4061313131314,1108.093172488827,0.39022542693041584
189.6108124875147,10.25660707,545.6165504226943,0.01879819639278557,431.6753817340067,1103.863113586655,0.39105879743677074
189.62802250250576,10.24036198,543.593934657335,0.018838256513026053,430.9916658249158,1099.7710622465527,0.3918921679431257
189.64412413039668,10.20999791,540.8320089307325,0.018878316633266532,429.71371675084174,1094.183277327454,0.3927255384494806
189.66111257577754,10.19608807,538.951528603525,0.018918376753507014,429.12828577441076,1090.3787870358356,0.3935589089558355
189.67758316429365,10.18778613,537.3747950764567,0.018958436873747493,428.7788775252525,1087.188821520424,0.3943922794621904
189.6945347282584,10.113487123999999,532.3309063448748,0.018998496993987975,425.6518149831649,1076.9842873736586,0.39522564996854537
189.71283859408686,9.782201383,513.810018496059,0.019038557114228458,411.7088124158249,1039.5137874202676,0.39605902047490027
189.7297583675911,9.764613062,511.8092648957011,0.019078617234468936,410.96856321548825,1035.4659664788028,0.39689239098125517
189.74719822971844,9.743976044000002,509.6574341006812,0.01911867735470942,410.1000018518519,1031.11249399073,0.39772576148761013
189.76452586324118,9.731009149000002,507.914948034719,0.0191587374749499,409.5542571127947,1027.5871865332047,0.39855913199396503
189.7814033074548,9.730684464000003,506.8382233707023,0.01919879759519038,409.540591919192,1025.4088130231337,0.39939250250031993
